id;receita_codigo;receita_descricao;receita_data_ocorrencia;receita_valor;dia;mes;ano;valor_mes;valor_ano;valor_receita_ano;valor_receita_mes;valor_consolidado_mes;valor_consolidado_ano;codigo_conta_contabil;descricao_conta_contabil;data_atualizacao;valor_jan;valor_fev;valor_mar;valor_abr;valor_mai;valor_jun;valor_jul;valor_ago;valor_set;valor_out;valor_nov;valor_dez
193446;741325011100000286;RENDIMENTO DE APLIC. FINANC. TER COOP TÉCNICA 23370/2014 - FONTE 020100286 2 07749/2013 - CONSTRUÇÃO DA ESCOLA MARMELADA;2015-01-01;57386.07;1;1;2015;0.00;57386.07;57386.07;0.00;0.00;57386.07;741325011100000286;RENDIMENTO DE APLIC. FINANC. TER COOP TÉCNICA 23370/2014 - FONTE 020100286 2 07749/2013 - CONSTRUÇÃO DA ESCOLA MARMELADA;2016-05-06T09:21:10.793555;8401.77;7523.56;9645.60;8918.04;8240.98;6681.66;5824.38;1386.72;671.45;77.77;6.70;7.44
193447;74132501110000296;TERMO DE COMPROMISSO FNDE PAR Nº 2014-01217 - PROINFÂNCIA;2015-01-01;19981.71;1;1;2015;0.00;19981.71;19981.71;0.00;0.00;19981.71;74132501110000296;TERMO DE COMPROMISSO FNDE PAR Nº 2014-01217 - PROINFÂNCIA;2016-05-06T09:21:10.804528;0.00;0.00;1450.50;1719.97;1809.46;1984.99;2217.27;2121.32;2138.89;2157.50;2074.60;2307.21
193448;741325019904010012;RENDIMENTO DE POUPANÇA CONV 249;2015-01-01;53688.45;1;1;2015;0.00;53688.45;53688.45;0.00;0.00;53688.45;741325019904010012;RENDIMENTO DE POUPANÇA CONV 249;2016-05-06T09:21:10.809900;8365.07;8863.90;7558.89;6439.57;3647.79;1402.83;1543.74;1681.68;1507.55;4421.57;3930.36;4325.50
193449;741325019904010023;RENDIMENTO DE POUPANÇA FNDE INST MUSICAIS - 700600/2011 ;2015-01-01;2075.89;1;1;2015;0.00;2075.89;2075.89;0.00;0.00;2075.89;741325019904010023;RENDIMENTO DE POUPANÇA FNDE INST MUSICAIS - 700600/2011 ;2016-05-06T09:21:10.819894;152.58;161.68;137.88;165.23;158.02;168.33;185.23;201.79;180.90;183.61;189.81;190.83
193450;741325019904010024;RENDIMENTO DE  POUPANÇA - CONVÊNIO Nº 0044  FONTE 2015;2015-01-01;8128.23;1;1;2015;0.00;8128.23;8128.23;0.00;0.00;8128.23;741325019904010024;RENDIMENTO DE  POUPANÇA - CONVÊNIO Nº 0044  FONTE 2015;2016-05-06T09:21:10.837501;58.90;66.22;734.13;745.12;765.13;769.13;829.03;873.42;813.58;829.02;786.71;857.84
192027;7413190101;PREÇO PÚBLICO PELO USO DE BENS IMÓVEIS - ESPAÇO CULTURAL;2014-01-01;100375.00;1;1;2014;0.00;100375.00;100375.00;0.00;0.00;100375.00;7413190101;PREÇO PÚBLICO PELO USO DE BENS IMÓVEIS - ESPAÇO CULTURAL;2016-05-06T09:21:01.386551;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16572.50;83802.50;0.00
193451;741325019904010025;RENDIMENTO DE POUPANÇA - CONVÊNIO Nº 0046 FONTE 2015;2015-01-01;54134.82;1;1;2015;0.00;54134.82;54134.82;0.00;0.00;54134.82;741325019904010025;RENDIMENTO DE POUPANÇA - CONVÊNIO Nº 0046 FONTE 2015;2016-05-06T09:21:10.850605;8975.19;10375.45;9388.85;10380.81;10159.31;705.70;638.00;754.22;670.03;643.79;735.42;708.05
193452;741325019904010026;RENDIMENTO DE POUPANÇA - CONVÊNIO Nº 0262 FONTE 2015;2015-01-01;1186.58;1;1;2015;0.00;1186.58;1186.58;0.00;0.00;1186.58;741325019904010026;RENDIMENTO DE POUPANÇA - CONVÊNIO Nº 0262 FONTE 2015;2016-05-06T09:21:10.865091;71.06;71.62;64.13;102.82;91.78;106.23;107.51;114.36;115.05;117.85;104.10;120.07
193453;741325019904010028;RENDIMENTO DE APLICAÇÃO - FONTE 6085;2015-01-01;2533.07;1;1;2015;0.00;2533.07;2533.07;0.00;0.00;2533.07;741325019904010028;RENDIMENTO DE APLICAÇÃO - FONTE 6085;2016-05-06T09:21:10.870241;0.00;0.00;12.57;11.95;92.00;142.87;310.35;396.10;469.11;532.21;441.22;124.69
193454;741325019904010030;RENDIMENTO DE POUPANÇA  CONV 5186 - CR - 0192891-16;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019904010030;RENDIMENTO DE POUPANÇA  CONV 5186 - CR - 0192891-16;2016-05-06T09:21:10.875396;2471.05;0.00;0.00;-2471.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193455;741325019904010031;RENDIMENTO DE POUPANÇA - FONTE 06000088 CONTRATO Nº 351.733-78;2015-01-01;2620.35;1;1;2015;0.00;2620.35;2620.35;0.00;0.00;2620.35;741325019904010031;RENDIMENTO DE POUPANÇA - FONTE 06000088 CONTRATO Nº 351.733-78;2016-05-06T09:21:10.881043;192.02;199.10;187.36;189.98;211.14;224.35;227.19;250.67;224.54;239.64;253.43;220.93
192028;7413250101990401;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE POUPANÇA - CONV. 0177;2014-01-01;0.00;1;1;2014;0.00;0.00;0.00;0.00;0.00;0.00;7413250101990401;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE POUPANÇA - CONV. 0177;2016-05-06T09:21:01.391250;0.00;0.00;0.00;0.00;0.00;0.00;14845.55;0.00;0.00;-14845.55;0.00;0.00
193456;741325019904010182;RENDIMENTO DE APLICAÇÃO - CONV 182 AMPLIAÇÃO ESCOLA ESTEVÃO DE CASTRO;2015-01-01;5602.56;1;1;2015;0.00;5602.56;5602.56;0.00;0.00;5602.56;741325019904010182;RENDIMENTO DE APLICAÇÃO - CONV 182 AMPLIAÇÃO ESCOLA ESTEVÃO DE CASTRO;2016-05-06T09:21:10.886542;1294.28;1313.41;1168.27;753.31;688.49;49.81;54.81;59.71;53.52;54.32;56.16;56.47
193457;741325019904010255;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº0013 FONTE 0298;2015-01-01;12.66;1;1;2015;0.00;12.66;12.66;0.00;0.00;12.66;741325019904010255;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº0013 FONTE 0298;2016-05-06T09:21:10.891326;0.84;0.77;0.99;0.92;0.97;1.08;1.20;1.17;1.16;1.18;1.13;1.25
193458;741325019904010256;RENDIMENTO DE APLICAÇÃO CONVÊNIO 0248 - FONTE 0298;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019904010256;RENDIMENTO DE APLICAÇÃO CONVÊNIO 0248 - FONTE 0298;2016-05-06T09:21:10.914724;632.82;569.93;741.85;684.80;582.89;-3212.29;0.00;0.00;0.00;0.00;0.00;0.00
193459;741325019904015379;RENDIMENTO DE APLICAÇÃO - FONTE 0251;2015-01-01;994.68;1;1;2015;0.00;994.68;994.68;0.00;0.00;994.68;741325019904015379;RENDIMENTO DE APLICAÇÃO - FONTE 0251;2016-05-06T09:21:10.924720;51.17;202.59;71.91;121.87;0.00;0.00;120.27;0.00;2.40;277.13;147.34;0.00
193460;741325019904020001;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 280 - CONSTRUÇÃO DE CMEIS;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019904020001;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 280 - CONSTRUÇÃO DE CMEIS;2016-05-06T09:21:10.936309;787.41;709.16;923.07;852.09;905.63;1001.74;1118.77;1082.22;310.41;0.00;412.27;-8102.77
193461;741325019904020002;RENDIMENTO DE APLICAÇÃO CONVÊNIO 281 - CONSTRUÇÃO 3 COBERTURAS DE QUADRA;2015-01-01;8466.29;1;1;2015;0.00;8466.29;8466.29;0.00;0.00;8466.29;741325019904020002;RENDIMENTO DE APLICAÇÃO CONVÊNIO 281 - CONSTRUÇÃO 3 COBERTURAS DE QUADRA;2016-05-06T09:21:10.948147;98.54;88.74;115.52;106.63;316.82;1021.46;1140.82;1103.53;1106.33;1113.63;1067.73;1186.54
193462;741325019904020035;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0044  FONTE 2015;2015-01-01;4513.47;1;1;2015;0.00;4513.47;4513.47;0.00;0.00;4513.47;741325019904020035;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0044  FONTE 2015;2016-05-06T09:21:10.953926;302.00;271.99;354.04;326.81;347.35;384.21;429.09;415.08;416.13;418.87;401.61;446.29
193463;741325019904020084;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 752801/2010 IMPLANTAÇÃO DO SINE;2015-01-01;569.66;1;1;2015;0.00;569.66;569.66;0.00;0.00;569.66;741325019904020084;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 752801/2010 IMPLANTAÇÃO DO SINE;2016-05-06T09:21:10.959375;569.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193464;741325019904020087;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 6222010 PRONASCI;2015-01-01;32916.35;1;1;2015;0.00;32916.35;32916.35;0.00;0.00;32916.35;741325019904020087;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 6222010 PRONASCI;2016-05-06T09:21:10.964470;2273.27;2035.66;2609.82;2412.96;2538.50;2784.77;3110.63;2976.01;3000.67;3026.78;2910.48;3236.80
193465;741325019904020224;RENDIMENTO DE APLICAÇÃO - CONVÊNIO REFORMA FEIRA 304 SUL;2015-01-01;5168.30;1;1;2015;0.00;5168.30;5168.30;0.00;0.00;5168.30;741325019904020224;RENDIMENTO DE APLICAÇÃO - CONVÊNIO REFORMA FEIRA 304 SUL;2016-05-06T09:21:10.969649;345.82;311.45;405.41;374.22;397.74;439.95;491.35;475.30;476.50;479.64;459.88;511.04
193466;741325019904020234;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 1175-4 ANIVERSÁRIO DE PALMAS;2015-01-01;9.41;1;1;2015;0.00;9.41;9.41;0.00;0.00;9.41;741325019904020234;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 1175-4 ANIVERSÁRIO DE PALMAS;2016-05-06T09:21:10.975220;0.63;0.57;0.74;0.68;0.72;0.80;0.90;0.86;0.87;0.87;0.84;0.93
193467;741325019904020265;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0265 FONTE 2015;2015-01-01;1599.03;1;1;2015;0.00;1599.03;1599.03;0.00;0.00;1599.03;741325019904020265;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0265 FONTE 2015;2016-05-06T09:21:10.980069;58.66;67.36;57.14;65.20;62.33;71.17;74.14;79.29;74.14;77.63;80.84;831.13
193468;741325019904020267;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0267  - (792.273/2013) FONTE 2015;2015-01-01;8105.88;1;1;2015;0.00;8105.88;8105.88;0.00;0.00;8105.88;741325019904020267;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0267  - (792.273/2013) FONTE 2015;2016-05-06T09:21:10.984819;791.59;745.74;660.60;799.21;627.57;639.64;712.88;769.77;728.75;739.45;730.53;160.15
193469;741325019904020288;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 373795-87 PRODESA;2015-01-01;18574.67;1;1;2015;0.00;18574.67;18574.67;0.00;0.00;18574.67;741325019904020288;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 373795-87 PRODESA;2016-05-06T09:21:10.989568;1372.61;1308.95;1322.28;1482.55;1366.37;1581.48;1711.14;1649.42;1675.01;1692.42;1632.55;1779.89
193470;741325019904020290;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 785.807/2013 MÍDIAS EDUCATIVAS;2015-01-01;16372.54;1;1;2015;0.00;16372.54;16372.54;0.00;0.00;16372.54;741325019904020290;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 785.807/2013 MÍDIAS EDUCATIVAS;2016-05-06T09:21:10.994513;1189.50;1410.70;1119.64;1253.42;1271.63;1382.88;1415.32;1565.01;1437.02;1445.66;1494.60;1387.16
192029;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2012-01-01;467595.86;1;1;2012;0.00;467595.86;467595.86;0.00;0.00;467595.86;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2016-05-06T09:21:01.396154;53589.94;75374.36;80530.60;65060.93;56741.38;41993.48;32651.66;22950.80;9283.37;11000.30;12661.41;5757.63
193471;74132501990402291;RENDIMENTO DE APLICAÇÃO CONVÊNIO - 806285/2014 - JOGOS MUNDIAIS ÍNDIGENAS - EDIÇÃO 2015;2015-01-01;297244.30;1;1;2015;0.00;297244.30;297244.30;0.00;0.00;297244.30;74132501990402291;RENDIMENTO DE APLICAÇÃO CONVÊNIO - 806285/2014 - JOGOS MUNDIAIS ÍNDIGENAS - EDIÇÃO 2015;2016-05-06T09:21:10.999197;22573.99;25251.03;25584.81;26028.26;24540.61;29592.43;28889.88;27815.84;29851.44;22909.25;23148.98;11057.78
192030;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2010-01-01;184670.82;1;1;2010;0.00;184670.82;184670.82;0.00;0.00;184670.82;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2016-05-06T09:21:01.401369;9989.43;16149.54;32140.61;26132.34;22658.31;13732.61;7188.93;7498.18;13092.30;8513.13;10279.65;17295.79
193472;741325019905000001;RENDIMENTO DE APLICAÇÃO FINANCEIRA - FONTE 6070;2015-01-01;300858.58;1;1;2015;0.00;300858.58;300858.58;0.00;0.00;300858.58;741325019905000001;RENDIMENTO DE APLICAÇÃO FINANCEIRA - FONTE 6070;2016-05-06T09:21:11.004007;3170.37;14874.95;20315.88;21063.75;24796.70;31127.44;36948.11;37619.04;38400.97;30065.93;21334.40;21141.04
193473;741325019905000009;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0292;2015-01-01;17428.70;1;1;2015;0.00;17428.70;17428.70;0.00;0.00;17428.70;741325019905000009;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 0292;2016-05-06T09:21:11.008640;0.00;0.00;0.00;0.00;0.00;5739.14;1335.06;265.27;354.28;359.47;5500.09;3875.39
193474;741325019905000010;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 22725686 - URBANIZAÇÃO DE FAVELAS;2015-01-01;1694824.37;1;1;2015;0.00;1694824.37;1694824.37;0.00;0.00;1694824.37;741325019905000010;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 22725686 - URBANIZAÇÃO DE FAVELAS;2016-05-06T09:21:11.013299;118883.40;133029.77;116887.51;139577.97;118470.80;154500.70;146204.77;152040.40;164778.51;142596.09;141841.34;166013.11
193475;741325019905000012;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FONTE 5017;2015-01-01;99592.06;1;1;2015;0.00;99592.06;99592.06;0.00;0.00;99592.06;741325019905000012;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FONTE 5017;2016-05-06T09:21:11.018108;0.00;0.00;0.00;0.00;0.00;37187.71;9873.94;9910.68;10030.72;10006.79;10225.70;12356.52
193476;741325019905000017;RENDIMENTO DE APLICAÇÃO CONVÊNIO 30159664 HIS 2009;2015-01-01;58858.19;1;1;2015;0.00;58858.19;58858.19;0.00;0.00;58858.19;741325019905000017;RENDIMENTO DE APLICAÇÃO CONVÊNIO 30159664 HIS 2009;2016-05-06T09:21:11.022931;4026.87;4531.89;4342.19;4596.72;4438.12;5189.66;5239.14;5401.07;5463.38;4808.86;5507.68;5312.61
193477;741325019905000020;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 296949032/2009 EMPREND. FLORES DO CERRADO - MINHA CASA MINHA VIDA;2015-01-01;1028.61;1;1;2015;0.00;1028.61;1028.61;0.00;0.00;1028.61;741325019905000020;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 296949032/2009 EMPREND. FLORES DO CERRADO - MINHA CASA MINHA VIDA;2016-05-06T09:21:11.028009;67.84;61.45;79.86;73.91;79.11;87.63;97.88;94.82;95.48;96.09;92.42;102.12
193478;741325019905000021;RENDIMENTO DE APLICAÇÃO CONVÊNIO 812154 - FONTE 601500306;2015-01-01;17945.69;1;1;2015;0.00;17945.69;17945.69;0.00;0.00;17945.69;741325019905000021;RENDIMENTO DE APLICAÇÃO CONVÊNIO 812154 - FONTE 601500306;2016-05-06T09:21:11.032830;0.00;0.00;0.00;0.00;0.00;0.00;1243.29;255.46;4265.63;4012.01;4141.58;4027.72
193479;741325019905000029;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 029 PONTOS DE CULTURA;2015-01-01;6775.59;1;1;2015;0.00;6775.59;6775.59;0.00;0.00;6775.59;741325019905000029;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 029 PONTOS DE CULTURA;2016-05-06T09:21:11.037676;445.74;399.15;511.73;473.13;497.75;546.03;609.93;583.54;588.37;593.49;655.96;870.77
193480;741325019905000032;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 731986/2010;2015-01-01;107.23;1;1;2015;0.00;107.23;107.23;0.00;0.00;107.23;741325019905000032;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 731986/2010;2016-05-06T09:21:11.042415;79.50;27.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193481;741325019905000033;RENDIMENTO APLICAÇÃO CONVENIO Nº 36360917 MOB SOCIAL - PEC MODELO 3000M;2015-01-01;17695.62;1;1;2015;0.00;17695.62;17695.62;0.00;0.00;17695.62;741325019905000033;RENDIMENTO APLICAÇÃO CONVENIO Nº 36360917 MOB SOCIAL - PEC MODELO 3000M;2016-05-06T09:21:11.047306;1569.10;1716.58;1590.46;1507.45;311.56;992.62;1013.83;1778.70;1742.71;1703.64;1812.42;1956.55
193482;741325019905000076;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 2248270  CONCLUSÃO PARQUE DO POVO - 3 ETAPA;2015-01-01;45811.90;1;1;2015;0.00;45811.90;45811.90;0.00;0.00;45811.90;741325019905000076;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 2248270  CONCLUSÃO PARQUE DO POVO - 3 ETAPA;2016-05-06T09:21:11.060113;3516.41;3570.79;3095.47;4122.88;3293.35;4115.70;3869.16;4023.58;4374.89;4003.52;3541.57;4284.58
193483;741325019905000077;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 234842213/2007 CONCLUSÃO PARQUE DO POVO;2015-01-01;98600.35;1;1;2015;0.00;98600.35;98600.35;0.00;0.00;98600.35;741325019905000077;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 234842213/2007 CONCLUSÃO PARQUE DO POVO;2016-05-06T09:21:11.070903;6964.34;7459.61;7186.00;6932.84;8086.41;8953.93;8206.83;9438.57;9004.48;8364.31;9282.86;8720.17
193484;741325019905000078;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 234843327/2007 INFRAESTRUTURA PRAIA DOS BURITIS;2015-01-01;242163.56;1;1;2015;0.00;242163.56;242163.56;0.00;0.00;242163.56;741325019905000078;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 234843327/2007 INFRAESTRUTURA PRAIA DOS BURITIS;2016-05-06T09:21:11.077554;17519.72;18302.69;16833.30;18926.68;18470.32;21573.17;20577.61;22550.39;22880.82;21092.59;21156.26;22280.01
193485;741325019905000079;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 24064667 INFRAESTRUTURA PRAIA DO CAJU;2015-01-01;165255.85;1;1;2015;0.00;165255.85;165255.85;0.00;0.00;165255.85;741325019905000079;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 24064667 INFRAESTRUTURA PRAIA DO CAJU;2016-05-06T09:21:11.085583;11623.21;12209.85;12420.13;13242.88;12254.49;14913.20;15342.55;14086.21;15551.42;13707.02;14676.63;15228.26
193486;741325019905000228;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 36360917/2011;2015-01-01;1326.00;1;1;2015;0.00;1326.00;1326.00;0.00;0.00;1326.00;741325019905000228;RENDIMENTO DE APLICAÇÃO - CONVÊNIO Nº 36360917/2011;2016-05-06T09:21:11.091012;97.24;87.59;114.00;105.23;111.85;123.71;138.17;133.66;131.82;112.20;104.35;66.18
193487;741325019905000274;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 128100997 HBB SANTA BÁRBARA;2015-01-01;16495.40;1;1;2015;0.00;16495.40;16495.40;0.00;0.00;16495.40;741325019905000274;RENDIMENTO DE APLICAÇÃO - CONVÊNIO 128100997 HBB SANTA BÁRBARA;2016-05-06T09:21:11.097237;1217.86;1148.54;1206.10;1284.91;1306.17;1422.15;1540.09;1511.55;1500.12;1465.23;1353.60;1539.08
193488;741325019905000289;RENDIMENTO DE APLICAÇÃO CONVÊNIO - C.T 0352699-76/2011  INTERV. EM FAVELAS  (SEDUH);2015-01-01;31490.50;1;1;2015;0.00;31490.50;31490.50;0.00;0.00;31490.50;741325019905000289;RENDIMENTO DE APLICAÇÃO CONVÊNIO - C.T 0352699-76/2011  INTERV. EM FAVELAS  (SEDUH);2016-05-06T09:21:11.102166;2966.95;3080.24;2679.61;3251.99;1460.66;2527.15;2491.01;2717.04;2646.55;2656.99;2396.98;2615.33
193489;741325019905000307;RENDIMENTO DE APLICAÇÃO CONVÊNIO Nº 813684/2014;2015-01-01;11634.22;1;1;2015;0.00;11634.22;11634.22;0.00;0.00;11634.22;741325019905000307;RENDIMENTO DE APLICAÇÃO CONVÊNIO Nº 813684/2014;2016-05-06T09:21:11.106910;0.00;0.00;0.00;0.00;0.00;0.00;349.55;2359.04;2151.87;2275.05;2418.03;2080.68
193490;741325019905000451;RENDIMENTO APLICAÇÃO RECURSOS DO FEP - SAUDE ;2015-01-01;11752.89;1;1;2015;0.00;11752.89;11752.89;0.00;0.00;11752.89;741325019905000451;RENDIMENTO APLICAÇÃO RECURSOS DO FEP - SAUDE ;2016-05-06T09:21:11.111805;3256.17;2435.06;23.97;447.01;454.49;337.53;649.68;985.19;1486.99;1209.74;237.37;229.69
193491;741325019905000750;RENDIMENTO DE APLICAÇÃO - OUTROS REC ASS SOCIAL ;2015-01-01;17629.03;1;1;2015;0.00;17629.03;17629.03;0.00;0.00;17629.03;741325019905000750;RENDIMENTO DE APLICAÇÃO - OUTROS REC ASS SOCIAL ;2016-05-06T09:21:11.116949;1229.18;1097.21;1402.01;1296.27;1359.81;1489.54;1660.65;1586.95;1601.90;1618.76;1556.28;1730.47
193492;741325019905002060;RENDIMENTO DE APLICAÇÃO - RECURSOS FUNDO DE CULTURA;2015-01-01;90788.17;1;1;2015;0.00;90788.17;90788.17;0.00;0.00;90788.17;741325019905002060;RENDIMENTO DE APLICAÇÃO - RECURSOS FUNDO DE CULTURA;2016-05-06T09:21:11.121718;6422.78;5251.92;6624.87;6354.55;6977.98;7881.69;8971.81;8783.29;8907.15;9293.38;8220.90;7097.85
192031;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2014-01-01;620555.79;1;1;2014;0.00;620555.79;620555.79;0.00;0.00;620555.79;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2016-05-06T09:21:01.406381;41527.19;77677.78;83175.60;95279.17;86137.13;64008.95;47599.78;38425.66;52635.20;23467.80;5696.33;4925.20
193493;741325019905006023;RENDIMENTO DE APLICAÇÃO - RECURSOS FUNDO PPP;2015-01-01;180302.57;1;1;2015;0.00;180302.57;180302.57;0.00;0.00;180302.57;741325019905006023;RENDIMENTO DE APLICAÇÃO - RECURSOS FUNDO PPP;2016-05-06T09:21:11.126545;14092.34;12750.13;16866.36;15821.25;17029.98;19168.71;21828.91;21456.00;21660.32;18508.24;1120.33;0.00
193494;741325019905006035;REDIMENTOS DE APLICAÇÃO - RECURSOS FUNDO DE CAPACITAÇÃO;2015-01-01;126000.28;1;1;2015;0.00;126000.28;126000.28;0.00;0.00;126000.28;741325019905006035;REDIMENTOS DE APLICAÇÃO - RECURSOS FUNDO DE CAPACITAÇÃO;2016-05-06T09:21:11.131292;8174.14;7394.50;9829.88;9278.11;9862.22;11177.67;12967.98;12768.38;12840.34;12908.79;10313.66;8484.61
192032;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2013-01-01;458408.26;1;1;2013;0.00;458408.26;458408.26;0.00;0.00;458408.26;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2016-05-06T09:21:01.411206;17172.17;35993.80;50031.08;52058.17;44172.23;47653.28;44332.64;42959.69;37615.99;35090.45;30437.26;20891.50
193495;741325019905006050;RENDIMENTO DE APLICAÇÃO RECURSOS COSIP;2015-01-01;339673.67;1;1;2015;0.00;339673.67;339673.67;0.00;0.00;339673.67;741325019905006050;RENDIMENTO DE APLICAÇÃO RECURSOS COSIP;2016-05-06T09:21:11.135981;18095.34;16146.20;20345.89;20106.93;24008.68;31545.10;40496.44;38171.73;38252.74;36988.63;38720.24;16795.75
193496;741325019905006060;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FUNDO MEIO AMBIENTE;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019905006060;REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS - FUNDO MEIO AMBIENTE;2016-05-06T09:21:11.140679;4955.97;4524.26;6324.56;6233.20;6827.73;-28865.72;0.00;0.00;0.00;0.00;0.00;0.00
192033;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2011-01-01;774283.37;1;1;2011;0.00;774283.37;774283.37;0.00;0.00;774283.37;741325010200000001;RENDIMENTO  APLICAÇÃO - FUNDEB  FT 00.30;2016-05-06T09:21:01.416154;25787.66;45567.05;57925.93;51375.40;76926.19;86200.32;82859.07;89101.01;69392.30;60431.57;72938.37;55778.50
193497;741325019905009292;RENDIMENTO DE APLICAÇÃO CONVÊNIO 0352753-44  - 201500292;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019905009292;RENDIMENTO DE APLICAÇÃO CONVÊNIO 0352753-44  - 201500292;2016-05-06T09:21:11.145396;996.42;1004.29;462.54;571.26;1484.58;-4519.09;0.00;0.00;0.00;0.00;0.00;0.00
193498;741325019909000001;RENDIMENTO DE APLICAÇÃO DE DEPÓSITO BANCÁRIO -  FONTE 0070;2015-01-01;109338.59;1;1;2015;0.00;109338.59;109338.59;0.00;0.00;109338.59;741325019909000001;RENDIMENTO DE APLICAÇÃO DE DEPÓSITO BANCÁRIO -  FONTE 0070;2016-05-06T09:21:11.150401;4122.09;3691.33;4760.02;4425.48;4655.98;5107.88;10299.84;23189.31;18868.31;16801.98;10470.30;2946.07
193499;741325019909000002;RENDIMENTO DE APLICAÇÃO - FONTE 060000351;2015-01-01;0.00;1;1;2015;0.00;0.00;0.00;0.00;0.00;0.00;741325019909000002;RENDIMENTO DE APLICAÇÃO - FONTE 060000351;2016-05-06T09:21:11.155215;8872.21;8735.90;10674.80;9879.08;10301.30;-48463.29;0.00;0.00;0.00;0.00;0.00;0.00
193500;741325019909000003;RENDIMENTO DE APLICAÇÃO - FONTE 060000258;2015-01-01;29605.34;1;1;2015;0.00;29605.34;29605.34;0.00;0.00;29605.34;741325019909000003;RENDIMENTO DE APLICAÇÃO - FONTE 060000258;2016-05-06T09:21:11.160193;1878.24;1692.38;1895.84;2333.28;2350.55;3074.92;2631.38;2760.98;3060.38;2400.78;2754.56;2772.05
